date,source_url,filing_type
2014-09-15,https://www.sec.gov/Archives/edgar/data/2488/000119312514341850/d789711d8k.htm,8-K
2014-09-30,https://www.sec.gov/Archives/edgar/data/2488/000119312514358960/d795655d8k.htm,8-K
2014-10-08,https://www.sec.gov/Archives/edgar/data/2488/000119312514366751/d802345d8k.htm,8-K
2014-10-16,https://www.sec.gov/Archives/edgar/data/2488/000119312514373863/d805390d8k.htm,8-K
2014-12-09,https://www.sec.gov/Archives/edgar/data/2488/000119312514437727/d834230d8k.htm,8-K
2014-12-17,https://www.sec.gov/Archives/edgar/data/2488/000119312514445379/d838727d8k.htm,8-K
2014-12-29,https://www.sec.gov/Archives/edgar/data/2488/000119312514454203/d840701d8k.htm,8-K
2015-01-12,https://www.sec.gov/Archives/edgar/data/2488/000119312515008247/d850957d8k.htm,8-K
2015-01-20,https://www.sec.gov/Archives/edgar/data/2488/000119312515014914/d853202d8k.htm,8-K
2015-04-16,https://www.sec.gov/Archives/edgar/data/2488/000119312515133355/d909282d8k.htm,8-K
2015-05-04,https://www.sec.gov/Archives/edgar/data/2488/000119312515169207/d920330d8k.htm,8-K
2015-07-06,https://www.sec.gov/Archives/edgar/data/2488/000000248815000035/form8-kq22015finalwsignatu.htm,8-K
2015-07-16,https://www.sec.gov/Archives/edgar/data/2488/000000248815000040/q2158-knew.htm,8-K
2015-08-11,https://www.sec.gov/Archives/edgar/data/2488/000000248815000047/a0811158-k.htm,8-K
2015-10-01,https://www.sec.gov/Archives/edgar/data/2488/000000248815000055/a201510018-kitem205restruc.htm,8-K
2015-10-15,https://www.sec.gov/Archives/edgar/data/2488/000000248815000062/a20151014q315earnings8-k.htm,8-K
